trip_id,shape_id
12174588,870_2_34
12174590,870_2_34
12174591,870_2_32
12174593,870_2_32
12174587,870_3_35
12174589,870_3_35
12174592,870_3_33
12174515,944_2_3
12174462,944_2_3
12174463,944_2_3
12174464,944_2_3
12174465,944_2_3
12174466,944_2_3
12174467,944_2_3
12174468,944_2_3
12174469,944_2_3
12174470,944_2_3
12174471,944_2_3
12174472,944_2_3
12174473,944_2_3
12174474,944_2_3
12174475,944_2_3
12174476,944_2_3
12174477,944_2_3
12174478,944_2_3
12174479,944_2_3
12174480,944_2_3
12174481,944_2_3
12174482,944_2_3
12174483,944_2_3
12174484,944_2_3
12174485,944_2_3
12174486,944_2_3
12174572,944_2_3
12174577,944_2_3
12174487,944_3_4
12174488,944_3_4
12174489,944_3_4
12174490,944_3_4
12174491,944_3_4
12174492,944_3_4
12174493,944_3_4
12174494,944_3_4
12174495,944_3_4
12174496,944_3_4
12174497,944_3_4
12174498,944_3_4
12174499,944_3_4
12174500,944_3_4
12174501,944_3_4
12174502,944_3_4
12174503,944_3_4
12174504,944_3_4
12174505,944_3_4
12174506,944_3_4
12174507,944_3_4
12174508,944_3_4
12174509,944_3_4
12174510,944_3_4
12174511,944_3_4
12174512,944_3_4
12174513,944_3_4
12174514,944_3_4
12174570,945_0_12
12174544,945_0_12
12174545,945_0_12
12174546,945_0_12
12174547,945_0_12
12174548,945_0_12
12174549,945_0_12
12174550,945_0_12
12174551,945_0_12
12174552,945_0_12
12174553,945_0_12
12174554,945_0_12
12174555,945_0_12
12174556,945_0_12
12174557,945_0_12
12174558,945_0_12
12174559,945_0_12
12174560,945_0_12
12174561,945_0_12
12174562,945_0_12
12174563,945_0_12
12174564,945_0_12
12174565,945_0_12
12174566,945_0_12
12174567,945_0_12
12174568,945_0_12
12174569,945_0_12
12174571,945_0_12
12174516,945_1_11
12174517,945_1_11
12174518,945_1_11
12174519,945_1_11
12174520,945_1_11
12174521,945_1_11
12174522,945_1_11
12174523,945_1_11
12174524,945_1_11
12174525,945_1_11
12174526,945_1_11
12174527,945_1_11
12174528,945_1_11
12174529,945_1_11
12174530,945_1_11
12174531,945_1_11
12174532,945_1_11
12174533,945_1_11
12174534,945_1_11
12174535,945_1_11
12174536,945_1_11
12174537,945_1_11
12174538,945_1_11
12174539,945_1_11
12174540,945_1_11
12174541,945_1_11
12174542,945_1_11
12174543,945_1_11
12174576,946_9_8
12174586,946_9_14
12174573,946_9_8
12174585,946_9_14
12174574,946_9_13
12174575,946_9_13
12174594,964_2_28
12174614,964_2_28
12174634,964_2_28
12174596,964_2_28
12174616,964_2_28
12174636,964_2_28
12174598,964_2_28
12174618,964_2_28
12174638,964_2_28
12174600,964_2_28
12174620,964_2_28
12174640,964_2_28
12174602,964_2_28
12174622,964_2_28
12174642,964_2_28
12174604,964_2_28
12174624,964_2_28
12174644,964_2_28
12174606,964_2_28
12174626,964_2_28
12174646,964_2_28
12174608,964_2_28
12174628,964_2_28
12174648,964_2_28
12174610,964_2_28
12174630,964_2_28
12174650,964_2_28
12174612,964_2_28
12174632,964_2_28
12174633,964_3_29
12174595,964_3_29
12174615,964_3_29
12174635,964_3_29
12174597,964_3_29
12174617,964_3_29
12174637,964_3_29
12174599,964_3_29
12174619,964_3_29
12174639,964_3_29
12174601,964_3_29
12174621,964_3_29
12174641,964_3_29
12174603,964_3_29
12174623,964_3_29
12174643,964_3_29
12174605,964_3_29
12174625,964_3_29
12174645,964_3_29
12174607,964_3_29
12174627,964_3_29
12174647,964_3_29
12174609,964_3_29
12174629,964_3_29
12174649,964_3_29
12174611,964_3_29
12174631,964_3_29
12174613,964_3_29
12174698,965_9_19
12174699,965_9_19
12174700,965_9_19
12174701,965_9_19
12174702,965_9_19
12174703,965_9_19
12174704,965_9_19
12174705,965_9_19
12174706,965_9_19
12174707,965_9_19
12174708,965_9_19
12174709,965_9_19
12174710,965_9_19
12174711,965_9_19
12174712,965_9_19
12174713,965_9_19
12174714,965_9_19
12174715,965_9_19
12174716,965_9_19
12174717,965_9_19
12174718,965_9_19
12174719,965_9_19
12174720,965_9_19
12174721,965_9_19
12174722,965_9_19
12174723,965_9_19
12174724,965_9_19
12174904,27_2_73
12174905,27_2_73
12174907,27_2_73
12174914,27_2_73
12174915,27_2_73
12174916,27_2_73
12174917,27_2_73
12174918,27_2_73
12174919,27_2_73
12174920,27_2_73
12174929,27_2_73
12174921,27_2_73
12174922,27_2_73
12174923,27_2_73
12174931,27_2_73
12174912,27_3_72
12174908,27_3_72
12174928,27_3_72
12174910,27_3_72
12174913,27_3_72
12174925,27_3_72
12174926,27_3_72
12174911,27_3_72
12174909,27_3_72
12174927,27_3_72
12174930,27_3_72
12174906,27_3_72
12174924,27_3_72
12174877,88_2_7
12174878,88_2_7
12174790,88_2_7
12174879,88_2_7
12174791,88_2_7
12174880,88_2_7
12174792,88_2_7
12174881,88_2_7
12174793,88_2_7
12174882,88_2_7
12174794,88_2_7
12174795,88_2_7
12174883,88_2_7
12174796,88_2_7
12174884,88_2_7
12174797,88_2_7
12174885,88_2_7
12174798,88_2_7
12174886,88_2_7
12174799,88_2_7
12174887,88_2_7
12174888,88_2_7
12174800,88_2_7
12174801,88_2_7
12174889,88_2_7
12174871,88_2_7
12174785,88_2_7
12174788,88_2_7
12174876,88_2_7
12174789,88_2_7
12174802,88_3_8
12174890,88_3_8
12174891,88_3_8
12174803,88_3_8
12174804,88_3_8
12174892,88_3_8
12174805,88_3_8
12174893,88_3_8
12174894,88_3_8
12174806,88_3_8
12174895,88_3_8
12174807,88_3_8
12174808,88_3_8
12174896,88_3_8
12174897,88_3_8
12174809,88_3_8
12174898,88_3_8
12174810,88_3_8
12174899,88_3_8
12174811,88_3_8
12174900,88_3_8
12174812,88_3_8
12174901,88_3_8
12174813,88_3_8
12174787,88_3_8
12174875,88_3_8
12174873,88_3_8
12174872,88_3_8
12174874,88_3_8
12174786,88_3_8
12175039,115_2_70
12175061,115_2_70
12175042,115_2_70
12175064,115_2_70
12175045,115_2_70
12175067,115_2_70
12175048,115_2_70
12175070,115_2_70
12175051,115_2_70
12175073,115_2_70
12175054,115_2_74
12175076,115_2_74
12175056,115_2_74
12175078,115_2_74
12175038,115_3_73
12175060,115_3_69
12175041,115_3_69
12175063,115_3_69
12175044,115_3_69
12175066,115_3_69
12175047,115_3_69
12175069,115_3_69
12175050,115_3_69
12175072,115_3_69
12175053,115_3_69
12175075,115_3_73
12175055,115_3_73
12175077,115_3_73
12175057,115_3_73
12174932,832_8_6
12174945,832_8_6
12174935,832_8_6
12174948,832_8_6
12174938,832_8_6
12174951,832_8_6
12174941,832_8_6
12174954,832_8_6
12174944,832_8_6
12174934,833_0_30
12174947,833_0_30
12174937,833_0_30
12174950,833_0_30
12174940,833_0_30
12174953,833_0_30
12174943,833_0_30
12174956,833_0_30
12174933,833_1_34
12174946,833_1_34
12174936,833_1_34
12174949,833_1_34
12174939,833_1_34
12174952,833_1_34
12174942,833_1_34
12174955,833_1_34
12174726,854_0_47
12174733,854_0_47
12174727,854_0_47
12174734,854_0_47
12174728,854_0_47
12174735,854_0_47
12174729,854_0_47
12174736,854_0_47
12174730,854_0_47
12174737,854_0_47
12174731,854_0_47
12174738,854_0_47
12174732,854_0_47
12174771,854_1_46
12174772,854_1_46
12174773,854_1_46
12174774,854_1_46
12174775,854_1_46
12174776,854_1_46
12174777,854_1_46
12174778,854_1_46
12174779,854_1_46
12174780,854_1_46
12174781,854_1_46
12174782,854_1_46
12174784,854_1_46
12174783,854_1_46
12175040,872_9_21
12175062,872_9_21
12175043,872_9_21
12175065,872_9_21
12175046,872_9_21
12175068,872_9_21
12175049,872_9_21
12175071,872_9_21
12175052,872_9_21
12175074,872_9_21
12174739,916_8_29
12174740,916_8_31
12174741,916_8_31
12174742,916_8_31
12174743,916_8_31
12174744,916_8_31
12174745,916_8_31
12174746,916_8_31
12174747,916_8_31
12174748,916_8_31
12174749,916_8_31
12174750,916_8_31
12174751,916_8_31
12174752,916_8_31
12174753,916_8_31
12174754,916_8_30
12174755,917_9_20
12174756,917_9_19
12174757,917_9_19
12174758,917_9_19
12174759,917_9_19
12174760,917_9_19
12174761,917_9_19
12174762,917_9_19
12174763,917_9_19
12174764,917_9_19
12174765,917_9_19
12174766,917_9_19
12174767,917_9_19
12174768,917_9_19
12174769,917_9_19
12174770,917_9_20
12174970,921_2_68
12174958,921_2_68
12174972,921_2_68
12174960,921_2_68
12174974,921_2_68
12174962,921_2_68
12174976,921_2_68
12174964,921_2_68
12174978,921_2_68
12174966,921_2_68
12174980,921_2_68
12174968,921_2_68
12174982,921_2_68
12174957,921_3_67
12174971,921_3_67
12174959,921_3_67
12174973,921_3_67
12174961,921_3_67
12174975,921_3_67
12174963,921_3_67
12174977,921_3_67
12174965,921_3_67
12174979,921_3_67
12174967,921_3_67
12174981,921_3_67
12174969,921_3_67
12174983,923_2_60
12174985,923_2_60
12174987,923_2_60
12174989,923_2_60
12174991,923_2_60
12174993,923_2_60
12174995,923_2_60
12174997,923_2_60
12174999,923_2_60
12175001,923_2_60
12175003,923_2_60
12175005,923_2_60
12175007,923_2_60
12174984,923_3_59
12174986,923_3_59
12174988,923_3_59
12174990,923_3_59
12174992,923_3_59
12174994,923_3_59
12174996,923_3_59
12174998,923_3_59
12175000,923_3_59
12175002,923_3_59
12175004,923_3_59
12175006,923_3_59
12175008,923_3_59
12174814,944_2_3
12174815,944_2_3
12174816,944_2_3
12174817,944_2_3
12174818,944_2_3
12174819,944_2_3
12174820,944_2_3
12174821,944_2_3
12174822,944_2_3
12174823,944_2_3
12174824,944_2_3
12174825,944_2_3
12174869,944_2_3
12174826,944_3_4
12174827,944_3_4
12174828,944_3_4
12174829,944_3_4
12174830,944_3_4
12174831,944_3_4
12174832,944_3_4
12174833,944_3_4
12174834,944_3_4
12174835,944_3_4
12174836,944_3_4
12174837,944_3_4
12174838,944_3_4
12174902,945_0_12
12174839,945_0_12
12174840,945_0_12
12174841,945_0_12
12174842,945_0_12
12174843,945_0_12
12174844,945_0_12
12174845,945_0_12
12174846,945_0_12
12174847,945_0_12
12174848,945_0_12
12174849,945_0_12
12174850,945_0_12
12174851,945_0_12
12174852,945_0_12
12174853,945_0_12
12174870,945_1_11
12174867,945_1_11
12174854,945_1_11
12174855,945_1_11
12174856,945_1_11
12174857,945_1_11
12174858,945_1_11
12174859,945_1_11
12174860,945_1_11
12174861,945_1_11
12174862,945_1_11
12174863,945_1_11
12174864,945_1_11
12174865,945_1_11
12174866,945_1_11
12174868,945_1_11
12174903,945_1_11
12175081,965_9_19
12175082,965_9_19
12175083,965_9_19
12175084,965_9_19
12175085,965_9_19
12175086,965_9_19
12175087,965_9_19
12175088,965_9_19
12175089,965_9_19
12175090,965_9_19
12175091,965_9_19
12175092,965_9_19
12175093,965_9_19
12175094,965_9_19
12175095,965_9_19
12175096,965_9_19
12175097,965_9_19
12175098,965_9_19
12175099,965_9_19
12175100,965_9_19
12175101,965_9_19
12175102,965_9_19
12203774,1_2_139
12203775,1_2_139
12204004,1_2_139
12204011,1_2_139
12204005,1_2_139
12203776,1_2_139
12204006,1_2_139
12203777,1_2_139
12204009,1_2_139
12203778,1_2_139
12203802,1_2_139
12203779,1_2_139
12203803,1_2_139
12203780,1_2_139
12203804,1_2_139
12203781,1_2_139
12203805,1_2_139
12203782,1_2_139
12203806,1_2_139
12203783,1_2_139
12203801,1_2_139
12203784,1_2_139
12203785,1_2_125
12203786,1_2_125
12204007,1_2_125
12203787,1_3_142
12203788,1_3_142
12203789,1_3_140
12203790,1_3_140
12204010,1_3_140
12203791,1_3_140
12203807,1_3_140
12204008,1_3_140
12203792,1_3_140
12203808,1_3_140
12203793,1_3_140
12203809,1_3_140
12203794,1_3_140
12203810,1_3_140
12203795,1_3_140
12203811,1_3_140
12203796,1_3_140
12203812,1_3_140
12203797,1_3_140
12203813,1_3_140
12203798,1_3_140
12203799,1_3_140
12203800,1_3_140
12204520,3_0_87
12204539,3_0_87
12204531,3_0_87
12204522,3_0_87
12204541,3_0_87
12204533,3_0_87
12204524,3_0_87
12204543,3_0_87
12204535,3_0_87
12204526,3_0_87
12204545,3_0_87
12204537,3_0_87
12204528,3_0_87
12204547,3_0_87
12204530,3_1_88
12204521,3_1_88
12204540,3_1_88
12204532,3_1_88
12204523,3_1_88
12204542,3_1_88
12204534,3_1_88
12204525,3_1_88
12204544,3_1_88
12204536,3_1_88
12204527,3_1_88
12204546,3_1_88
12204538,3_1_88
12204529,3_1_88
12204549,5_2_87
12204551,5_2_87
12204553,5_2_87
12204555,5_2_87
12204572,5_2_87
12204557,5_2_87
12204584,5_2_87
12204574,5_2_87
12204559,5_2_87
12204586,5_2_87
12204576,5_2_87
12204561,5_2_87
12204588,5_2_87
12204578,5_2_87
12204563,5_2_87
12204590,5_2_87
12204580,5_2_87
12204565,5_2_87
12204592,5_2_87
12204582,5_2_87
12204567,5_2_87
12204569,5_2_87
12204571,5_2_87
12204548,5_3_88
12204550,5_3_88
12204552,5_3_88
12204554,5_3_88
12204556,5_3_88
12204583,5_3_88
12204573,5_3_88
12204558,5_3_88
12204585,5_3_88
12204575,5_3_88
12204560,5_3_88
12204587,5_3_88
12204577,5_3_88
12204562,5_3_88
12204589,5_3_88
12204579,5_3_88
12204564,5_3_88
12204591,5_3_88
12204581,5_3_88
12204566,5_3_88
12204593,5_3_88
12204568,5_3_88
12204570,5_3_88
12203828,28_2_45
12203829,28_2_45
12203830,28_2_45
12203831,28_2_45
12203832,28_2_45
12203833,28_2_45
12203834,28_2_45
12203835,28_2_45
12203836,28_2_45
12203837,28_2_45
12203838,28_2_45
12203839,28_2_45
12203840,28_2_45
12203814,28_3_46
12203815,28_3_46
12203816,28_3_46
12203817,28_3_46
12203818,28_3_46
12203819,28_3_46
12203820,28_3_46
12203821,28_3_46
12203822,28_3_46
12203823,28_3_46
12203824,28_3_46
12203825,28_3_46
12203826,28_3_46
12203827,28_3_46
12203842,35_2_35
12203994,35_2_35
12203843,35_2_35
12203995,35_2_35
12203844,35_2_35
12203996,35_2_35
12203845,35_2_35
12203877,35_2_35
12203846,35_2_35
12203878,35_2_35
12203847,35_2_35
12203879,35_2_35
12203848,35_2_35
12203880,35_2_35
12203849,35_2_35
12203881,35_2_35
12203850,35_2_35
12203882,35_2_35
12203851,35_2_35
12203865,35_2_35
12203852,35_2_35
12203841,35_2_35
12203853,35_2_35
12203999,35_2_35
12203854,35_2_35
12203997,35_2_35
12203998,35_2_35
12203855,35_3_37
12203991,35_3_37
12203856,35_3_37
12203992,35_3_37
12203857,35_3_37
12203993,35_3_37
12203858,35_3_37
12203869,35_3_37
12203859,35_3_37
12203870,35_3_37
12203860,35_3_37
12203871,35_3_37
12203861,35_3_37
12203872,35_3_37
12203862,35_3_37
12203873,35_3_37
12203863,35_3_37
12203874,35_3_37
12203864,35_3_37
12203875,35_3_37
12203883,35_3_37
12203876,35_3_37
12203866,35_3_37
12204000,35_3_37
12203867,35_3_37
12204002,35_3_37
12203868,35_3_37
12204001,35_3_37
12204003,35_3_37
12203965,703_2_33
12203966,703_2_33
12203988,703_2_33
12203976,703_2_33
12203968,703_2_33
12203977,703_2_33
12203990,703_2_33
12203970,703_2_33
12203978,703_2_33
12203974,703_2_33
12203979,703_2_33
12203984,703_2_33
12203986,703_2_33
12203969,703_3_32
12203967,703_3_34
12203971,703_3_34
12203989,703_3_34
12203980,703_3_34
12203987,703_3_34
12203972,703_3_34
12203981,703_3_34
12203973,703_3_34
12203982,703_3_34
12203975,703_3_34
12203983,703_3_34
12203985,703_3_34
12204364,712_2_61
12204366,712_2_61
12204368,712_2_61
12204370,712_2_61
12204372,712_2_61
12204374,712_2_61
12204376,712_2_61
12204378,712_2_61
12204380,712_2_61
12204382,712_2_61
12204384,712_2_61
12204386,712_2_61
12204363,712_3_60
12204365,712_3_60
12204367,712_3_60
12204369,712_3_60
12204371,712_3_60
12204373,712_3_60
12204375,712_3_60
12204377,712_3_60
12204379,712_3_60
12204381,712_3_60
12204383,712_3_60
12204385,712_3_60
12204387,712_3_60
12204140,815_2_16
12204142,815_2_16
12204144,815_2_16
12204170,815_2_16
12204146,815_2_16
12204172,815_2_16
12204148,815_2_16
12204174,815_2_16
12204150,815_2_16
12204176,815_2_16
12204152,815_2_16
12204178,815_2_16
12204154,815_2_16
12204180,815_2_16
12204156,815_2_16
12204182,815_2_16
12204158,815_2_16
12204184,815_2_16
12204160,815_2_16
12204186,815_2_16
12204162,815_2_16
12204164,815_2_16
12204166,815_2_16
12204168,815_2_16
12204139,815_3_17
12204141,815_3_17
12204143,815_3_17
12204169,815_3_17
12204145,815_3_17
12204171,815_3_17
12204147,815_3_17
12204173,815_3_17
12204149,815_3_17
12204175,815_3_17
12204151,815_3_17
12204177,815_3_17
12204153,815_3_17
12204179,815_3_17
12204155,815_3_17
12204181,815_3_17
12204157,815_3_17
12204183,815_3_17
12204159,815_3_17
12204185,815_3_17
12204161,815_3_17
12204163,815_3_17
12204165,815_3_17
12204167,815_3_17
12204735,848_0_43
12204749,848_0_43
12204737,848_0_43
12204751,848_0_43
12204739,848_0_43
12204753,848_0_43
12204741,848_0_43
12204755,848_0_43
12204743,848_0_43
12204757,848_0_43
12204745,848_0_43
12204759,848_0_43
12204747,848_0_43
12204761,848_0_43
12204734,848_1_44
12204748,848_1_44
12204736,848_1_44
12204750,848_1_44
12204738,848_1_44
12204752,848_1_44
12204740,848_1_44
12204754,848_1_44
12204742,848_1_44
12204756,848_1_44
12204744,848_1_44
12204758,848_1_44
12204746,848_1_44
12204760,848_1_44
12204467,864_2_143
12204469,864_2_143
12204471,864_2_143
12204473,864_2_143
12204475,864_2_143
12204477,864_2_143
12204479,864_2_143
12204481,864_2_143
12204483,864_2_143
12204485,864_2_143
12204487,864_2_143
12204489,864_2_143
12204491,864_2_143
12204493,864_2_143
12204495,864_2_143
12204466,864_3_156
12204468,864_3_156
12204470,864_3_156
12204472,864_3_156
12204474,864_3_156
12204476,864_3_156
12204478,864_3_156
12204480,864_3_156
12204482,864_3_156
12204484,864_3_156
12204486,864_3_156
12204488,864_3_156
12204490,864_3_156
12204492,864_3_156
12204494,864_3_156
12204496,874_8_60
12204498,874_8_60
12204500,874_8_60
12204502,874_8_60
12204504,874_8_60
12204506,874_8_60
12204508,874_8_60
12204510,874_8_60
12204512,874_8_60
12204514,874_8_60
12204516,874_8_60
12204518,874_8_60
12204444,874_8_60
12204455,874_8_60
12204497,875_9_33
12204499,875_9_33
12204501,875_9_33
12204503,875_9_33
12204505,875_9_33
12204507,875_9_33
12204509,875_9_33
12204511,875_9_33
12204513,875_9_33
12204515,875_9_33
12204517,875_9_33
12204519,875_9_33
12204362,875_9_33
12204428,875_9_33
12204430,901_0_83
12204445,901_0_83
12204456,901_0_83
12204432,901_0_85
12204447,901_0_85
12204458,901_0_85
12204434,901_0_85
12204449,901_0_85
12204460,901_0_85
12204436,901_0_85
12204451,901_0_85
12204462,901_0_85
12204438,901_0_85
12204453,901_0_85
12204464,901_0_85
12204440,901_0_85
12204431,901_1_88
12204446,901_1_88
12204457,901_1_88
12204433,901_1_88
12204448,901_1_88
12204459,901_1_88
12204435,901_1_88
12204450,901_1_88
12204461,901_1_88
12204437,901_1_88
12204452,901_1_88
12204463,901_1_88
12204439,901_1_89
12204454,901_1_89
12204465,901_1_89
12204441,901_1_89
12204443,901_1_89
12204619,904_0_27
12204644,904_0_27
12204668,904_0_27
12204594,904_0_27
12204621,904_0_27
12204646,904_0_27
12204670,904_0_27
12204596,904_0_27
12204623,904_0_27
12204648,904_0_27
12204672,904_0_27
12204598,904_0_27
12204625,904_0_27
12204650,904_0_27
12204674,904_0_27
12204600,904_0_27
12204627,904_0_27
12204652,904_0_27
12204676,904_0_27
12204602,904_0_27
12204629,904_0_27
12204654,904_0_27
12204678,904_0_27
12204604,904_0_27
12204631,904_0_27
12204656,904_0_27
12204680,904_0_27
12204606,904_0_27
12204633,904_0_27
12204658,904_0_27
12204682,904_0_27
12204608,904_0_27
12204635,904_0_27
12204660,904_0_27
12204684,904_0_27
12204610,904_0_27
12204637,904_0_27
12204662,904_0_27
12204686,904_0_27
12204613,904_0_27
12204639,904_0_27
12204664,904_0_27
12204688,904_0_27
12204615,904_0_27
12204641,904_0_27
12204666,904_0_27
12204690,904_0_27
12204617,904_0_27
12204643,904_0_27
12204612,904_1_26
12204620,904_1_26
12204645,904_1_26
12204669,904_1_26
12204595,904_1_26
12204622,904_1_26
12204647,904_1_26
12204671,904_1_26
12204597,904_1_26
12204624,904_1_26
12204649,904_1_26
12204673,904_1_26
12204599,904_1_26
12204626,904_1_26
12204651,904_1_26
12204675,904_1_26
12204601,904_1_26
12204628,904_1_26
12204653,904_1_26
12204677,904_1_26
12204603,904_1_26
12204630,904_1_26
12204655,904_1_26
12204679,904_1_26
12204605,904_1_26
12204632,904_1_26
12204657,904_1_26
12204681,904_1_26
12204607,904_1_26
12204634,904_1_26
12204659,904_1_26
12204683,904_1_26
12204609,904_1_26
12204636,904_1_26
12204661,904_1_26
12204685,904_1_26
12204611,904_1_26
12204638,904_1_26
12204663,904_1_26
12204687,904_1_26
12204614,904_1_26
12204640,904_1_26
12204665,904_1_26
12204689,904_1_26
12204616,904_1_26
12204642,904_1_26
12204667,904_1_26
12204691,904_1_26
12204618,904_1_26
12204070,905_2_68
12204052,905_2_68
12204073,905_2_68
12204055,905_2_68
12204076,905_2_68
12204058,905_2_68
12204079,905_2_68
12204061,905_2_68
12204082,905_2_68
12204064,905_2_68
12204085,905_2_68
12204067,905_2_68
12204088,905_2_68
12204090,905_2_68
12204069,905_3_74
12204051,905_3_74
12204072,905_3_74
12204054,905_3_74
12204075,905_3_74
12204057,905_3_74
12204078,905_3_74
12204060,905_3_74
12204081,905_3_74
12204083,905_3_74
12204065,905_3_74
12204086,905_3_74
12204068,905_3_74
12204089,905_3_74
12204280,906_0_27
12204309,906_0_27
12204311,906_0_27
12204313,906_0_27
12204315,906_0_27
12204317,906_0_27
12204319,906_0_27
12204293,906_0_27
12204321,906_0_27
12204295,906_0_27
12204323,906_0_27
12204297,906_0_27
12204325,906_0_27
12204299,906_0_27
12204327,906_0_27
12204301,906_0_27
12204329,906_0_27
12204303,906_0_27
12204305,906_0_27
12204307,906_0_27
12204310,906_1_28
12204312,906_1_28
12204314,906_1_28
12204316,906_1_28
12204318,906_1_28
12204292,906_1_28
12204320,906_1_28
12204294,906_1_28
12204322,906_1_28
12204296,906_1_28
12204324,906_1_28
12204298,906_1_28
12204326,906_1_28
12204300,906_1_28
12204328,906_1_28
12204302,906_1_28
12204330,906_1_28
12204304,906_1_28
12204306,906_1_28
12204308,906_1_28
12204331,907_0_26
